experiment,method,n,state_dim,N,time,seed,error,rho_q,rho_v,controller,controller_name,metric_name,metric_implementation
robotarm_time_sweep,uniform,4,8,1000,0.23,818061,0.124966030991,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.23,818161,0.130341111644,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.34,817871,0.120784881441,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.34,817971,0.133764024215,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.34,818071,0.125110758947,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.34,818171,0.120824539758,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.34,818271,0.117847366023,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.45,817981,0.127128983622,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.45,818081,0.116747659373,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.45,818181,0.116299760749,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.45,818281,0.125576334804,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.45,818381,0.122797084879,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.56,818091,0.122617789761,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.56,818191,0.124377797788,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.56,818291,0.126867322119,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.56,818391,0.115640701761,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.56,818491,0.128499528488,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.67,818201,0.126468611294,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.67,818301,0.118750933121,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.67,818401,0.121487041737,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.67,818501,0.124217813766,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.67,818601,0.124232209488,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.78,818311,0.122227611009,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.78,818411,0.130070880885,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.78,818511,0.136214583973,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.78,818611,0.120316246917,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.78,818711,0.13424021554,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.89,818421,0.128838222277,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.89,818521,0.136466909254,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.89,818621,0.11913615324,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.89,818721,0.120959689033,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,0.89,818821,0.125017832193,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1,818531,0.137511044394,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1,818631,0.127551125465,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1,818731,0.140040298035,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1,818831,0.135795228067,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_time_sweep,uniform,4,8,1000,1,818931,0.124581306281,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",adaptive_inverse_dynamics_tracking,Hausdorff Distance,point_cloud_directed_hausdorff
